08/02/2026,EVE,185,pattern,6,3,3
08/02/2026,EVE,185,pattern,5,8,2
08/02/2026,EVE,185,pattern,7,0,6
08/02/2026,EVE,185,count,6,3,3
08/02/2026,EVE,185,count,4,8,2
08/02/2026,EVE,185,count,5,0,6
08/02/2026,EVE,185,pattern,6,3,3
08/02/2026,EVE,185,pattern,5,8,2
08/02/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,5,3,3
08/03/2026,EVE,185,pattern,6,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,5,3,3
08/03/2026,EVE,185,pattern,6,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,EVE,185,count,6,3,3
08/03/2026,EVE,185,count,4,8,2
08/03/2026,EVE,185,count,5,0,6
08/03/2026,EVE,185,pattern,6,3,3
08/03/2026,EVE,185,pattern,5,8,2
08/03/2026,EVE,185,pattern,7,0,6
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,7,2
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,7,2
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,7,2
08/03/2026,MID,185,count,5,8,7
08/03/2026,MID,185,count,8,2,6
08/03/2026,MID,185,count,1,9,2
08/03/2026,MID,185,pattern,5,8,7
08/03/2026,MID,185,pattern,9,2,6
08/03/2026,MID,185,pattern,8,7,2
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
08/03/2026,MID,185,count,1,0,0
08/03/2026,MID,185,pattern,5,0,0
08/03/2026,MID,185,pattern,9,0,0
08/03/2026,MID,185,pattern,8,0,0
08/03/2026,MID,185,count,5,0,0
08/03/2026,MID,185,count,8,0,0
